zip,mhi,pct_pov,pct_col,pct_unins,pct_essworkers,pct_overcrowded,pct_transit,pct_old,pct_new_imm,pct_non_cit,total_pop,city_name,pct_diabetes,pct_hbp,city,tests,positives,deaths
10007,246813,0.023451398997250527,0.2800797380037021,0.0065234685759745425,0.10857592446892213,0.06334675942878067,0.5538945712037766,0.09853339028905027,0.20667384284176535,0.1352698277089563,7023,New York,6.337605356439543,17.756656163844035,New York,167,46,NA
10009,61548,0.23426972115683634,0.48766508416055243,0.056075573362807406,0.20261886204208884,0.043830731969860065,0.590406255960328,0.2106862321968062,0.17114815029908823,0.10727665084160552,57925,New York,8.57417309953479,22.73835352657499,New York,1377,561,NA
10010,117923,0.12717209422062042,0.3605099318114438,0.03564828614008942,0.17881759052519172,0.0336790726052471,0.5558147446177771,0.17266528313074414,0.23963963963963963,0.10584049807293211,33730,New York,5.288096423238285,18.50634999644457,New York,695,216,NA
10011,128613,0.11082364830722588,0.28524726581074655,0.03707538528931544,0.11980702224604663,0.043634990387256246,0.5526211941838934,0.23208907909335869,0.25502084122773777,0.1269416706292598,50472,New York,5.461133115666649,19.27615345501258,New York,1025,427,NA
10012,109037,0.11646514136737537,0.3023792234419717,0.05079677019694963,0.10436432637571158,0.07939539905323478,0.5110928512736237,0.18922728631839733,0.2523406825732407,0.15150997394387253,23411,New York,6.162519475368969,19.267632644967563,New York,394,133,NA
10013,105442,0.1151740830385403,0.4760528057403602,0.0505700296629856,0.20400357006247613,0.09761388286334056,0.45321256353447154,0.21571632589083561,0.1180280328661189,0.15563063847573932,28709,New York,7.34949167526153,20.483937429399344,New York,517,194,NA
10014,126601,0.06350251967985245,0.16107098705185763,0.03510430247718383,0.09842615602007504,0.02139448132097208,0.5308289900678533,0.21113930639599193,0.34539069359086916,0.10049450191944824,30738,New York,4.978666299117883,18.572468925421013,New York,624,247,NA
10016,117004,0.0966660645109492,0.3372896958301506,0.034674691212335775,0.13676747214585444,0.036692488587633146,0.40046735796699284,0.1870066788099575,0.2556597454789015,0.13138257241906104,51057,New York,4.9521955586906685,17.35937029450466,New York,1489,546,NA
10017,127506,0.061704955382570724,0.3149167774191507,0.038668438706410985,0.1143352495665663,0.0513881877839475,0.38819762122598356,0.26814758559584834,0.32548804962598066,0.15378773495348397,15801,New York,5.229735988883743,19.271536530069962,New York,383,121,NA
10018,108914,0.15462847654628475,0.5240012387736142,0.06002066115702479,0.19408141805618145,0.06555446516192345,0.4503513596089215,0.10395375245173945,0.3257802479692176,0.26210385052131724,9687,New York,4.2873765935013894,14.927571168407937,New York,440,179,NA
10019,98833,0.12268332452977516,0.43285357984577716,0.0447056666895809,0.15578670905760791,0.0542708824917414,0.44899312462918367,0.2112898428025536,0.23184450509219195,0.16369585611971718,43703,New York,6.143959534677408,19.751182623377737,New York,1159,473,NA
10021,118289,0.047814955029870675,0.20711890078978687,0.041474051460968164,0.15883380153367246,0.0318851016162586,0.44728546409807357,0.2679000324569945,0.23462844209732175,0.10390565833603808,46215,New York,5.465571366080848,20.92454262408975,New York,1318,461,NA
10022,135363,0.03752939639404233,0.21217670682730924,0.013572186665809024,0.14289323429841846,0.020278131752451658,0.38987380575282277,0.35322088353413655,0.19443556124080588,0.07938955823293173,31125,New York,5.886657755768345,22.204842561956305,New York,806,272,NA
10023,130452,0.08219941637430736,0.2753743893649395,0.029331667307445856,0.12686818743679065,0.03157925978689936,0.571055201332644,0.28208536878353496,0.22286661143330572,0.11688956514775366,62435,New York,5.8681816380710865,21.085974296997794,New York,1323,463,NA
10024,131668,0.07195515018515979,0.2321316587854443,0.03690213580943587,0.14885826317610426,0.02312963027372961,0.6809796062713662,0.26153794003491465,0.22094117647058822,0.09238826460568465,59001,New York,6.657603689988577,22.46916182258663,New York,1430,521,NA
